11	99
12	86
13	82
14	79
15	94
16	65
17	98
18	85
19	89
110	89
21	70
22	73
23	78
24	88
25	91
26	75
27	84
28	77
29	92
210	79
31	79
32	88
33	100
34	71
35	81
36	102
37	93
38	77
39	86
310	103
41	70
42	107
43	91
44	75
45	74
46	85
47	81
48	90
49	79
410	77
51	92
52	80
53	72
54	97
55	77
56	88
57	84
58	78
59	106
510	92
61	75
62	72
63	85
64	98
65	72
66	71
67	112
68	103
69	87
610	93
71	76
72	98
73	90
74	85
75	87
76	96
77	93
78	65
79	79
710	84
81	95
82	90
83	88
84	89
85	91
86	82
87	87
88	87
89	83
810	83
91	88
92	94
93	87
94	80
95	114
96	98
97	80
98	80
99	87
910	84
101	111
102	91
103	99
104	95
105	97
106	92
107	79
108	114
109	77
1010	66
111	90
112	78
113	93
114	96
115	97
116	91
117	82
118	95
119	76
1110	90
121	94
122	72
123	84
124	94
125	98
126	82
127	83
128	72
129	77
1210	84
131	121
132	72
133	106
134	88
135	79
136	86
137	105
138	87
139	77
1310	78
141	81
142	86
143	88
144	85
145	90
146	91
147	89
148	101
149	101
1410	80
151	81
152	75
153	87
154	82
155	87
156	97
157	75
158	126
159	109
1510	91
161	71
162	85
163	97
164	80
165	92
166	79
167	90
168	77
169	88
1610	98
171	87
172	74
173	72
174	91
175	90
176	68
177	98
178	73
179	81
1710	88
181	101
182	111
183	72
184	77
185	88
186	108
187	89
188	88
189	76
1810	84
191	88
192	81
193	72
194	92
195	85
196	80
197	93
198	93
199	75
1910	88
201	89
202	99
203	74
204	89
205	69
206	80
207	81
208	107
209	80
2010	81
211	98
212	87
213	111
214	111
215	95
216	97
217	79
218	121
219	86
2110	87
221	83
222	104
223	83
224	79
225	93
226	93
227	124
228	93
229	91
2210	71
231	107
232	116
233	99
234	103
235	96
236	103
237	104
238	100
239	105
2310	100
241	92
242	91
243	89
244	101
245	86
246	95
247	109
248	104
249	76
2410	91
251	82
252	108
253	100
254	117
255	100
256	91
257	91
258	76
259	94
2510	92
261	96
262	97
263	93
264	108
265	81
266	122
267	83
268	105
269	124
2610	122
271	77
272	87
273	98
274	85
275	89
276	97
277	100
278	108
279	95
2710	105
281	98
282	110
283	101
284	103
285	102
286	103
287	97
288	87
289	93
2810	109
291	104
292	91
293	80
294	77
295	102
296	88
297	97
298	80
299	97
2910	96
301	102
302	112
303	108
304	83
305	81
306	79
307	93
308	79
309	93
3010	86
311	92
312	82
313	80
314	112
315	97
316	101
317	110
318	92
319	99
3110	90
321	99
322	100
323	101
324	108
325	99
326	94
327	104
328	81
329	86
3210	91
331	99
332	92
333	88
334	97
335	108
336	115
337	93
338	90
339	102
3310	88
341	72
342	95
343	94
344	94
345	99
346	100
347	105
348	81
349	83
3410	101
351	87
352	111
353	77
354	101
355	92
356	86
357	99
358	101
359	91
3510	86
361	98
362	89
363	91
364	96
365	95
366	101
367	103
368	83
369	104
3610	91
371	96
372	86
373	101
374	95
375	114
376	105
377	82
378	116
379	82
3710	80
381	103
382	92
383	105
384	116
385	95
386	95
387	91
388	98
389	134
3810	96
391	95
392	104
393	100
394	76
395	106
396	95
397	94
398	93
399	77
3910	99
401	78
402	90
403	87
404	112
405	101
406	90
407	91
408	97
409	117
4010	96
411	103
412	99
413	119
414	87
415	115
416	91
417	91
418	110
419	95
4110	121
421	91
422	126
423	100
424	102
425	108
426	88
427	118
428	101
429	96
4210	102
431	100
432	115
433	95
434	100
435	98
436	85
437	117
438	115
439	101
4310	111
441	100
442	102
443	107
444	93
445	94
446	106
447	98
448	105
449	91
4410	98
451	108
452	91
453	98
454	103
455	114
456	125
457	103
458	103
459	114
4510	99
461	119
462	117
463	104
464	90
465	97
466	97
467	106
468	96
469	95
4610	105
471	107
472	107
473	99
474	106
475	106
476	100
477	86
478	81
479	104
4710	102
481	95
482	88
483	104
484	105
485	93
486	94
487	102
488	103
489	101
4810	102
491	96
492	100
493	93
494	90
495	82
496	128
497	97
498	112
499	97
4910	87
501	116
502	112
503	111
504	94
505	100
506	102
507	137
508	112
509	101
5010	103
511	100
512	92
513	93
514	91
515	102
516	104
517	91
518	85
519	104
5110	108
521	113
522	111
523	102
524	113
525	113
526	118
527	95
528	114
529	88
5210	91
531	123
532	108
533	103
534	117
535	96
536	79
537	116
538	103
539	130
5310	111
541	98
542	134
543	111
544	119
545	92
546	100
547	98
548	89
549	95
5410	100
551	99
552	83
553	126
554	90
555	106
556	98
557	105
558	101
559	94
5510	100
561	95
562	87
563	93
564	86
565	117
566	95
567	117
568	99
569	101
5610	102
571	114
572	104
573	115
574	120
575	96
576	99
577	115
578	86
579	108
5710	121
581	121
582	106
583	91
584	98
585	101
586	103
587	114
588	99
589	92
5810	98
591	102
592	90
593	108
594	107
595	97
596	103
597	90
598	98
599	112
5910	106
601	101
602	81
603	81
604	101
605	96
606	110
607	84
608	101
609	101
6010	85
