1	0
2	3
3	10
4	7
5	5
6	4
7	2
8	5
9	8
10	3
11	6
12	2
13	9
14	4
15	7
16	9
17	6
18	3
19	10
20	9
21	2
22	8
23	3
24	7
25	8
26	1
27	9
28	7
29	1
30	6
31	10
32	9
33	5
34	6
35	7
36	1
37	4
38	5
39	2
40	9
41	2
42	9
43	6
44	1
45	1
46	1
47	1
48	9
49	3
50	2
51	10
52	5
53	4
54	8
55	7
56	6
57	2
58	2
59	9
60	2
61	1
62	9
63	1
64	2
65	4
66	10
67	7
68	4
69	4
70	10
71	3
72	2
73	2
74	10
75	9
76	9
77	6
78	4
79	6
80	9
81	5
82	10
83	1
84	3
85	1
86	7
87	3
88	10
89	1
90	1
91	3
92	5
93	7
94	3
95	6
96	1
97	8
98	8
99	9
100	6
101	2
102	9
103	4
104	1
105	1
106	9
107	2
108	3
109	2
110	5
111	5
112	3
113	4
114	3
115	10
116	1
117	3
118	6
119	5
120	3
121	1
122	0
