1	1	0
2	1	0
3	1	0
4	1	0
1	2	3
2	2	8
3	2	1
4	2	5
1	3	9
2	3	0
3	3	10
4	3	10
1	4	3
2	4	0
3	4	3
4	4	2
1	5	0
2	5	3
3	5	0
4	5	6
1	6	5
2	6	2
3	6	7
4	6	9
1	7	6
2	7	2
3	7	5
4	7	3
1	8	0
2	8	6
3	8	0
4	8	10
1	9	10
2	9	4
3	9	0
4	9	6
1	10	4
2	10	6
3	10	4
4	10	4
1	11	6
2	11	2
3	11	0
4	11	9
1	12	0
2	12	1
3	12	3
4	12	0
1	13	0
2	13	0
3	13	8
4	13	9
1	14	3
2	14	4
3	14	3
4	14	8
1	15	6
2	15	8
3	15	3
4	15	2
1	16	7
2	16	3
3	16	10
4	16	3
1	17	10
2	17	0
3	17	0
4	17	10
1	18	9
2	18	0
3	18	3
4	18	9
1	19	5
2	19	8
3	19	0
4	19	10
1	20	1
2	20	10
3	20	5
4	20	0
1	21	0
2	21	8
3	21	7
4	21	0
1	22	10
2	22	6
3	22	2
4	22	10
1	23	9
2	23	3
3	23	10
4	23	0
1	24	1
2	24	0
3	24	8
4	24	4
1	25	4
2	25	10
3	25	6
4	25	10
1	26	3
2	26	9
3	26	8
4	26	3
1	27	0
2	27	0
3	27	9
4	27	1
1	28	2
2	28	6
3	28	0
4	28	7
1	29	0
2	29	8
3	29	0
4	29	0
1	30	10
2	30	0
3	30	0
4	30	3
1	31	2
2	31	5
3	31	1
4	31	1
1	32	0
2	32	0
3	32	7
4	32	0
1	33	8
2	33	9
3	33	0
4	33	9
1	34	2
2	34	2
3	34	7
4	34	6
1	35	2
2	35	4
3	35	7
4	35	7
1	36	0
2	36	10
3	36	0
4	36	6
1	37	0
2	37	7
3	37	3
4	37	0
1	38	6
2	38	9
3	38	4
4	38	0
1	39	0
2	39	4
3	39	0
4	39	8
1	40	10
2	40	5
3	40	8
4	40	1
1	41	6
2	41	0
3	41	4
4	41	9
1	42	4
2	42	0
3	42	8
4	42	7
1	43	8
2	43	0
3	43	9
4	43	0
1	44	5
2	44	4
3	44	4
4	44	0
1	45	2
2	45	10
3	45	1
4	45	8
1	46	5
2	46	0
3	46	5
4	46	5
1	47	2
2	47	6
3	47	3
4	47	6
1	48	4
2	48	3
3	48	2
4	48	7
1	49	9
2	49	6
3	49	0
4	49	9
1	50	2
2	50	5
3	50	1
4	50	8
1	51	0
2	51	1
3	51	0
