1	1	0
2	1	0
3	1	0
4	1	0
1	2	5
2	2	1
3	2	0
4	2	7
1	3	0
2	3	5
3	3	0
4	3	5
1	4	0
2	4	9
3	4	8
4	4	0
1	5	1
2	5	0
3	5	2
4	5	3
1	6	0
2	6	0
3	6	10
4	6	0
1	7	0
2	7	2
3	7	1
4	7	0
1	8	1
2	8	0
3	8	0
4	8	1
1	9	0
2	9	4
3	9	0
4	9	0
1	10	0
2	10	0
3	10	3
4	10	0
1	11	0
2	11	0
3	11	3
4	11	10
1	12	9
2	12	0
3	12	0
4	12	0
1	13	0
2	13	4
3	13	2
4	13	0
1	14	7
2	14	0
3	14	0
4	14	0
1	15	3
2	15	0
3	15	10
4	15	0
1	16	1
2	16	8
3	16	1
4	16	9
1	17	0
2	17	3
3	17	4
4	17	0
1	18	1
2	18	0
3	18	0
4	18	5
1	19	0
2	19	5
3	19	10
4	19	0
1	20	1
2	20	0
3	20	0
4	20	0
1	21	0
2	21	0
3	21	0
4	21	2
1	22	0
2	22	5
3	22	6
4	22	0
1	23	7
2	23	0
3	23	6
4	23	0
1	24	2
2	24	0
3	24	10
4	24	0
1	25	4
2	25	0
3	25	0
4	25	0
1	26	9
2	26	5
3	26	2
4	26	2
1	27	0
2	27	10
3	27	9
4	27	0
1	28	0
2	28	1
3	28	0
4	28	0
1	29	10
2	29	2
3	29	0
4	29	8
1	30	10
2	30	0
3	30	3
4	30	0
1	31	0
2	31	3
3	31	9
4	31	0
1	32	0
2	32	0
3	32	7
4	32	0
1	33	5
2	33	0
3	33	0
4	33	0
1	34	9
2	34	5
3	34	10
4	34	8
1	35	0
2	35	0
3	35	3
4	35	0
1	36	1
2	36	2
3	36	7
4	36	7
1	37	0
2	37	3
3	37	0
4	37	0
1	38	0
2	38	0
3	38	1
4	38	0
1	39	4
2	39	0
3	39	0
4	39	0
1	40	2
2	40	4
3	40	6
4	40	5
1	41	4
2	41	0
3	41	1
4	41	0
1	42	5
2	42	2
3	42	0
4	42	3
1	43	1
2	43	0
3	43	0
4	43	2
1	44	0
2	44	2
3	44	3
4	44	0
1	45	0
2	45	0
3	45	0
4	45	2
1	46	5
2	46	0
3	46	2
4	46	0
1	47	7
2	47	0
3	47	6
4	47	0
1	48	3
2	48	0
3	48	0
4	48	0
1	49	0
2	49	1
3	49	0
4	49	4
1	50	5
2	50	2
3	50	0
4	50	0
1	51	0
2	51	9
3	51	0
