1	0
2	3
3	9
4	1
5	2
6	5
7	8
8	2
9	2
10	4
11	5
12	6
13	7
14	5
15	4
16	5
17	5
18	9
19	5
20	1
21	7
22	10
23	1
24	8
25	9
26	4
27	10
28	9
29	6
30	8
31	6
32	9
33	5
34	2
35	10
36	8
37	3
38	7
39	4
40	5
41	6
42	1
43	5
44	9
45	8
46	9
47	5
48	8
49	2
50	3
51	2
52	4
53	8
54	4
55	3
56	10
57	4
58	8
59	1
60	8
61	4
62	7
63	3
64	3
65	3
66	8
67	4
68	7
69	9
70	8
71	6
72	4
73	8
74	7
75	4
76	5
77	10
78	8
79	7
80	10
81	8
82	5
83	8
84	7
85	2
86	1
87	4
88	8
89	1
90	6
91	1
92	10
93	2
94	7
95	5
96	3
97	2
98	8
99	4
100	5
101	8
102	4
103	7
104	2
105	4
106	1
107	1
108	8
109	1
110	7
111	5
112	8
113	7
114	9
115	5
116	4
117	5
118	7
119	8
120	3
121	2
122	0
