1000
0	51	11
1	269	318
2	244	360
3	236	480
4	249	331
5	491	334
6	467	436
7	95	148
8	481	14
9	44	156
10	174	412
11	24	363
12	117	416
13	446	474
14	91	231
15	311	401
16	396	111
17	131	30
18	344	455
19	454	227
20	63	455
21	238	270
22	8	116
23	99	169
24	327	229
25	201	62
26	462	134
27	293	167
28	129	332
29	165	463
30	72	295
31	47	78
32	222	39
33	197	65
34	168	292
35	215	45
36	61	330
37	329	390
38	352	326
39	184	428
40	11	267
41	395	354
42	101	279
43	372	301
44	364	445
45	196	293
46	196	432
47	47	4
48	167	5
49	466	53
50	458	267
51	450	268
52	370	199
53	158	136
54	293	313
55	238	389
56	272	29
57	39	417
58	59	64
59	233	481
60	298	446
61	97	415
62	234	459
63	489	275
64	74	107
65	264	136
66	408	421
67	167	493
68	320	195
69	447	469
70	77	463
71	226	278
72	54	311
73	375	152
74	258	350
75	422	187
76	116	414
77	255	296
78	409	332
79	128	249
80	487	335
81	248	472
82	168	433
83	454	85
84	444	346
85	246	364
86	404	302
87	192	88
88	4	299
89	471	477
90	73	136
91	66	166
92	200	319
93	383	420
94	395	149
95	296	53
96	155	69
97	400	237
98	340	121
99	475	174
100	479	65
101	432	311
102	426	499
103	259	77
104	472	67
105	226	324
106	333	61
107	370	431
108	140	23
109	23	286
110	322	147
111	406	78
112	29	81
113	33	121
114	477	448
115	475	153
116	365	159
117	213	317
118	249	362
119	128	270
120	10	82
121	365	139
122	319	408
123	114	259
124	226	276
125	46	407
126	273	205
127	446	480
128	264	33
129	286	328
130	89	13
131	273	185
132	244	326
133	122	404
134	430	339
135	75	456
136	374	202
137	443	388
138	265	97
139	161	195
140	453	222
141	150	313
142	283	342
143	484	182
144	216	476
145	127	81
146	135	60
147	271	195
148	463	152
149	21	110
150	483	20
151	459	190
152	23	173
153	340	48
154	359	190
155	448	46
156	19	392
157	362	51
158	339	218
159	166	373
160	446	354
161	352	116
162	31	470
163	445	376
164	69	116
165	102	488
166	372	135
167	213	294
168	120	135
169	268	115
170	242	391
171	492	389
172	322	211
173	35	180
174	384	133
175	214	5
176	219	1
177	86	186
178	143	266
179	352	185
180	315	87
181	382	107
182	16	54
183	351	354
184	29	116
185	263	99
186	8	42
187	388	64
188	468	492
189	353	279
190	312	29
191	433	299
192	2	140
193	279	60
194	293	112
195	125	345
196	156	324
197	209	52
198	284	290
199	463	221
200	321	36
201	194	26
202	203	128
203	309	176
204	264	441
205	327	439
206	471	487
207	200	239
208	463	387
209	214	20
210	253	313
211	476	345
212	251	477
213	258	423
214	3	494
215	219	15
216	265	205
217	254	438
218	328	274
219	7	97
220	217	152
221	295	268
222	162	229
223	475	75
224	478	246
225	498	366
226	250	313
227	195	440
228	461	86
229	32	335
230	448	459
231	365	118
232	337	323
233	465	392
234	336	244
235	309	465
236	43	111
237	425	391
238	139	118
239	293	325
240	121	115
241	68	414
242	464	198
243	152	151
244	351	84
