1000
0	105	160
1	164	9
2	65	394
3	366	477
4	95	38
5	108	85
6	186	272
7	161	353
8	33	469
9	259	256
10	432	340
11	243	106
12	191	496
13	428	271
14	22	82
15	259	7
16	120	373
17	102	412
18	367	459
19	232	263
20	373	430
21	357	258
22	316	181
23	255	430
24	269	244
25	340	241
26	467	282
27	255	130
28	239	127
29	304	25
30	28	19
31	311	86
32	224	423
33	220	197
34	255	71
35	42	469
36	138	120
37	437	270
38	445	60
39	52	54
40	391	275
41	409	494
42	489	381
43	441	192
44	481	250
45	493	483
46	496	343
47	377	91
48	141	259
49	296	158
50	473	126
51	230	415
52	56	233
53	96	497
54	67	45
55	272	190
56	132	487
57	314	99
58	373	136
59	432	26
60	340	216
61	64	60
62	306	42
63	123	149
64	113	285
65	247	167
66	28	223
67	123	247
68	310	346
69	225	393
70	445	473
71	27	129
72	242	259
73	44	217
74	262	246
75	250	195
76	258	329
77	228	251
78	103	303
79	106	218
80	396	356
81	131	174
82	195	167
83	438	443
84	99	493
85	355	490
86	107	385
87	318	492
88	484	424
89	226	89
90	61	117
91	306	87
92	189	349
93	336	125
94	298	21
95	272	80
96	262	280
97	147	207
98	14	461
99	280	304
100	134	156
101	157	398
102	347	26
103	38	226
104	139	267
105	129	30
106	443	357
107	403	420
108	104	485
109	379	334
110	67	291
111	459	350
112	498	319
113	134	374
114	289	317
115	149	465
116	146	274
117	445	307
118	225	343
119	469	109
120	2	25
121	164	438
122	347	275
123	234	241
124	492	401
125	492	103
126	352	411
127	396	466
128	409	189
129	73	359
130	91	146
131	431	384
132	378	238
133	169	482
134	63	486
135	284	246
136	384	391
137	381	284
138	476	386
139	381	424
140	354	216
141	446	240
142	362	385
143	200	199
144	312	56
145	85	425
146	258	62
147	406	350
148	93	391
149	425	270
150	455	310
151	49	67
152	112	10
153	471	123
154	300	407
155	321	171
156	208	0
157	155	128
158	68	416
159	382	144
160	44	44
161	430	412
162	391	386
163	244	479
164	65	30
165	445	92
166	254	370
167	217	336
168	28	479
169	266	83
170	53	258
171	416	12
172	89	276
173	173	228
174	210	414
175	341	227
176	453	225
177	11	241
178	358	138
179	5	216
180	86	406
181	104	450
182	84	428
183	133	140
184	490	348
185	238	372
186	236	61
187	424	307
188	46	21
189	196	82
190	292	490
191	368	201
192	406	128
193	370	407
194	292	43
195	140	333
196	463	221
197	418	423
