1000
0	440	215
1	161	267
2	97	455
3	211	81
4	431	135
5	113	92
6	118	314
7	177	162
8	442	275
9	381	110
10	443	153
11	319	420
12	117	391
13	126	42
14	304	133
15	123	9
16	165	359
17	215	307
18	383	357
19	302	210
20	470	341
21	218	23
22	340	320
23	459	458
24	17	13
25	227	60
26	136	421
27	48	431
28	123	356
29	478	161
30	180	31
31	167	201
32	493	11
33	296	121
34	280	131
35	149	444
36	78	192
37	343	34
38	414	10
39	470	216
40	246	167
41	183	98
42	309	19
43	471	293
44	273	300
45	161	487
46	333	400
47	391	71
48	140	149
49	90	278
50	201	168
51	212	28
52	144	140
53	254	447
54	491	57
55	317	247
56	321	288
57	224	428
58	476	32
59	464	8
60	185	495
61	480	229
62	265	360
63	63	439
64	274	395
65	359	115
66	261	246
67	278	222
68	13	279
69	297	354
70	423	26
71	432	377
72	387	68
73	400	18
74	353	435
75	227	95
76	429	355
77	321	359
78	181	421
79	279	137
80	15	9
81	444	236
82	278	33
83	465	303
84	481	343
85	394	111
86	268	371
87	75	450
88	41	337
89	343	104
90	360	91
91	292	87
92	28	435
93	143	116
94	489	481
95	466	18
96	439	395
97	265	7
98	275	91
99	216	62
100	299	206
101	46	339
102	286	438
103	336	324
104	335	68
105	259	187
106	121	257
107	16	33
108	459	430
109	489	6
110	301	331
111	375	446
112	72	94
113	318	62
114	476	371
115	304	306
116	170	385
117	333	426
118	440	462
119	132	371
120	271	374
121	437	32
122	462	79
123	88	500
124	152	174
125	475	297
126	431	154
127	87	303
128	395	290
129	179	299
130	308	213
131	331	359
132	250	34
133	412	24
134	395	70
135	208	481
136	309	9
137	239	172
138	412	93
139	20	66
140	491	146
141	299	27
142	397	21
143	13	487
144	343	306
145	1	385
146	404	349
147	224	58
148	149	450
149	18	53
150	21	279
151	137	60
152	357	367
153	108	405
154	205	227
155	157	330
156	310	460
157	235	495
158	420	394
159	390	409
160	301	107
161	16	248
162	96	403
163	241	257
164	430	71
165	466	197
166	390	498
167	322	27
168	279	481
169	65	292
170	275	298
171	169	402
172	399	375
173	136	270
174	424	126
175	283	499
176	110	298
177	34	85
178	422	388
179	467	328
180	107	474
181	146	405
182	278	24
183	490	319
184	392	29
185	209	163
186	261	16
187	56	411
188	1	289
189	432	183
190	35	462
191	86	200
192	63	125
193	442	358
194	122	208
195	315	154
196	151	377
197	29	392
198	164	47
199	201	387
200	465	326
201	216	113
202	6	480
203	144	499
204	311	240
205	133	334
206	85	35
207	20	471
208	405	474
209	206	293
210	141	156
211	27	137
212	483	139
213	163	141
214	229	146
215	340	200
216	221	328
217	342	0
218	53	179
219	90	325
220	477	408
221	324	86
222	106	371
223	136	289
224	338	373
225	371	384
226	124	419
227	171	194
228	478	261
229	173	397
230	359	292
231	122	239
232	336	133
233	420	452
234	153	493
235	376	64
236	102	112
237	173	68
238	334	386
239	312	144
240	12	488
241	58	388
242	421	72
243	145	256
244	464	383
245	264	173
246	140	345
247	87	4
248	439	479
249	360	359
250	255	195
251	314	406
252	239	314
253	421	176
254	210	385
255	253	42
256	33	128
257	468	330
258	86	82
259	176	272
260	223	284
261	218	247
262	365	58
263	107	10
264	112	245
265	153	378
266	15	446
267	45	56
268	397	115
269	391	70
270	376	66
271	495	5
272	461	242
273	379	500
274	374	306
275	317	206
276	489	387
277	397	162
278	28	72
279	380	284
280	391	449
281	366	431
282	289	298
283	35	236
284	37	255
285	481	178
286	178	16
287	399	72
288	307	420
289	148	452
290	243	491
291	449	35
292	451	255
293	237	228
294	325	421
295	432	375
296	264	251
297	144	207
298	139	194
299	81	183
300	74	118
301	170	190
302	165	212
303	156	295
304	36	390
305	210	9
306	358	275
307	284	256
308	248	88
309	257	19
310	158	27
311	117	342
312	172	452
313	211	159
314	328	468
315	308	149
316	373	228
317	13	64
318	89	25
319	285	244
320	65	25
321	77	255
322	82	188
323	359	378
324	474	232
325	50	377
326	130	205
327	120	262
328	10	492
329	370	6
330	323	344
331	166	402
332	257	246
333	144	25
334	405	214
335	133	2
336	267	336
337	341	44
338	484	149
339	40	428
340	177	170
341	291	406
342	48	160
343	450	228
344	126	454
345	499	235
346	294	437
347	438	227
348	498	478
349	275	60
350	271	427
351	374	171
352	466	474
353	170	493
354	337	469
355	23	446
356	357	27
357	229	479
358	422	487
359	447	348
360	321	60
361	58	95
362	115	252
363	230	422
364	323	370
365	197	424
366	49	207
367	12	367
368	439	232
369	311	486
370	113	348
371	329	491
372	466	68
373	195	233
374	465	171
375	277	245
376	348	172
377	82	102
378	361	186
379	481	303
380	412	5
381	277	137
382	304	484
383	377	219
384	417	43
385	91	172
386	493	377
387	309	135
388	412	198
389	95	71
390	92	90
391	436	59
392	416	295
393	186	38
394	313	25
395	455	201
396	398	111
397	462	486
398	303	81
399	130	377
400	83	482
401	411	465
402	356	39
403	142	467
404	53	465
405	415	162
406	424	11
407	248	444
408	183	72
409	63	452
410	452	446
411	243	462
412	367	54
413	277	21
414	17	209
415	257	2
416	74	262
417	255	46
418	286	206
419	336	90
420	203	56
421	219	439
422	282	91
423	363	72
424	264	288
425	482	155
426	464	19
427	269	447
428	358	342
429	324	59
430	120	472
431	73	272
432	480	239
433	181	360
434	71	142
435	225	126
436	127	297
437	148	103
438	193	379
439	261	128
440	225	368
441	293	227
442	238	200
443	280	34
444	364	123
445	284	184
446	489	363
447	224	383
448	345	408
449	328	120
450	202	500
451	472	208
452	44	158
453	423	119
454	384	314
455	251	314
456	86	379
457	423	12
458	367	340
459	355	117
460	329	186
461	416	243
462	204	268
463	180	43
464	164	406
465	411	302
466	371	325
467	69	487
468	126	248
469	340	218
470	287	226
471	467	348
472	320	28
473	377	120
474	144	178
475	398	105
476	153	459
477	57	350
478	48	461
479	242	477
480	387	10
481	224	149
482	475	53
483	335	132
484	499	316
485	277	397
486	38	335
487	374	462
488	352	161
489	237	427
490	69	346
491	142	421
492	187	14
493	122	385
494	9	107
495	37	427
496	417	138
497	141	169
498	114	9
499	417	323
500	239	253
501	188	419
502	475	252
503	265	405
504	61	266
505	165	74
506	342	363
507	151	6
508	236	59
509	105	493
510	275	264
511	21	148
512	108	347
513	110	137
514	91	409
515	292	259
516	379	89
517	104	310
518	138	478
519	258	442
520	281	472
521	401	467
522	369	142
523	312	315
524	57	447
525	76	85
526	240	378
527	480	414
528	270	336
529	160	93
530	412	361
531	264	153
532	404	496
533	137	365
534	271	407
535	304	352
536	295	49
537	262	280
538	255	484
539	345	320
540	363	170
541	186	337
542	498	286
543	25	11
544	164	446
545	398	341
546	286	362
547	464	235
548	250	286
549	474	143
550	323	320
551	177	431
552	342	405
553	143	450
554	313	84
555	296	8
556	316	359
557	162	191
558	350	216
559	97	244
560	6	155
561	9	453
562	125	300
563	352	248
564	309	412
565	384	469
566	444	392
567	484	490
568	114	92
569	18	181
570	56	25
571	37	381
572	36	289
573	310	355
574	297	288
575	464	430
576	464	86
577	256	264
578	45	455
