11	67
12	88
13	59
14	76
15	84
16	61
17	83
18	85
19	66
110	87
21	96
22	114
23	75
24	70
25	100
26	67
27	92
28	82
29	79
210	80
31	81
32	84
33	71
34	104
35	75
36	68
37	87
38	86
39	61
310	65
41	93
42	89
43	67
44	92
45	88
46	78
47	80
48	69
49	79
410	68
51	66
52	90
53	62
54	90
55	79
56	75
57	79
58	75
59	94
510	78
61	82
62	86
63	75
64	80
65	71
66	98
67	71
68	67
69	68
610	94
71	88
72	77
73	80
74	86
75	79
76	90
77	90
78	60
79	83
710	98
81	96
82	78
83	70
84	77
85	63
86	70
87	77
88	68
89	97
810	88
91	80
92	92
93	67
94	81
95	89
96	88
97	74
98	75
99	77
910	77
101	77
102	95
103	112
104	94
105	78
106	92
107	83
108	81
109	88
1010	75
111	86
112	99
113	69
114	64
115	81
116	78
117	95
118	82
119	81
1110	81
121	71
122	71
123	93
124	73
125	83
126	81
127	77
128	83
129	77
1210	86
131	82
132	77
133	80
134	81
135	79
136	76
137	89
138	59
139	82
1310	70
141	89
142	79
143	94
144	88
145	84
146	76
147	86
148	80
149	112
1410	85
151	76
152	71
153	82
154	92
155	93
156	61
157	82
158	82
159	83
1510	78
161	85
162	71
163	73
164	69
165	71
166	74
167	65
168	71
169	66
1610	71
171	78
172	87
173	86
174	92
175	109
176	91
177	73
178	101
179	80
1710	81
181	101
182	94
183	83
184	98
185	90
186	83
187	73
188	92
189	79
1810	94
191	98
192	83
193	89
194	77
195	66
196	136
197	66
198	91
199	121
1910	85
201	85
202	76
203	86
204	86
205	88
206	83
207	82
208	85
209	76
2010	89
211	76
212	93
213	101
214	90
215	80
216	87
217	91
218	85
219	91
2110	81
221	108
222	85
223	83
224	96
225	96
226	71
227	90
228	97
229	97
2210	75
231	90
232	84
233	116
234	85
235	95
236	87
237	77
238	92
239	126
2310	87
241	84
242	92
243	69
244	81
245	85
246	79
247	87
248	88
249	80
2410	89
251	94
252	83
253	77
254	95
255	71
256	79
257	77
258	101
259	80
2510	96
261	90
262	85
263	80
264	96
265	82
266	108
267	82
268	82
269	87
2610	92
271	96
272	81
273	91
274	79
275	99
276	87
277	73
278	72
279	84
2710	97
281	80
282	76
283	86
284	78
285	88
286	102
287	97
288	110
289	120
2810	68
291	96
292	76
293	87
294	87
295	96
296	77
297	103
298	93
299	81
2910	81
301	102
302	76
303	102
304	104
305	83
306	90
307	84
308	82
309	82
3010	90
311	79
312	69
313	106
314	79
315	79
316	80
317	97
318	83
319	72
3110	99
321	78
322	78
323	89
324	104
325	93
326	86
327	87
328	79
329	95
3210	91
331	82
332	107
333	105
334	85
335	106
336	83
337	94
338	99
339	86
3310	113
341	83
342	89
343	82
344	76
345	80
346	89
347	92
348	78
349	109
3410	101
351	97
352	92
353	96
354	86
355	103
356	72
357	78
358	85
359	76
3510	82
361	97
362	114
363	84
364	79
365	98
366	99
367	89
368	84
369	102
3610	109
371	84
372	90
373	115
374	86
375	92
376	96
377	97
378	89
379	93
3710	89
381	83
382	77
383	88
384	89
385	84
386	88
387	85
388	91
389	95
3810	108
391	106
392	119
393	83
394	81
395	85
396	102
397	85
398	81
399	79
3910	100
401	95
402	91
403	77
404	106
405	92
406	86
407	87
408	79
409	98
4010	86
411	102
412	108
413	106
414	85
415	89
416	86
417	105
418	108
419	77
4110	105
421	106
422	92
423	94
424	102
425	105
426	89
427	83
428	105
429	82
4210	85
431	99
432	91
433	102
434	94
435	98
436	114
437	88
438	100
439	88
4310	92
441	100
442	92
443	110
444	89
445	84
446	96
447	93
448	99
449	96
4410	86
451	93
452	89
453	101
454	76
455	98
456	106
457	81
458	97
459	96
4510	88
461	103
462	98
463	112
464	88
465	91
466	83
467	89
468	87
469	74
4610	114
471	82
472	90
473	102
474	93
475	93
476	98
477	94
478	98
479	86
4710	65
481	83
482	89
483	86
484	91
485	75
486	114
487	103
488	74
489	89
4810	93
