1	1	0
2	1	0
3	1	0
4	1	0
1	2	7
2	2	8
3	2	2
4	2	9
1	3	2
2	3	4
3	3	7
4	3	7
1	4	3
2	4	6
3	4	2
4	4	10
1	5	1
2	5	9
3	5	2
4	5	8
1	6	8
2	6	9
3	6	1
4	6	9
1	7	9
2	7	7
3	7	4
4	7	1
1	8	5
2	8	4
3	8	6
4	8	9
1	9	4
2	9	5
3	9	6
4	9	7
1	10	2
2	10	8
3	10	7
4	10	5
1	11	9
2	11	7
3	11	4
4	11	2
1	12	8
2	12	7
3	12	2
4	12	6
1	13	4
2	13	10
3	13	10
4	13	10
1	14	4
2	14	1
3	14	5
4	14	8
1	15	8
2	15	5
3	15	1
4	15	1
1	16	2
2	16	4
3	16	7
4	16	9
1	17	3
2	17	2
3	17	7
4	17	4
1	18	10
2	18	5
3	18	9
4	18	6
1	19	6
2	19	3
3	19	5
4	19	1
1	20	3
2	20	3
3	20	1
4	20	7
1	21	4
2	21	8
3	21	8
4	21	5
1	22	10
2	22	10
3	22	10
4	22	4
1	23	6
2	23	1
3	23	7
4	23	10
1	24	10
2	24	7
3	24	9
4	24	2
1	25	10
2	25	6
3	25	5
4	25	5
1	26	9
2	26	5
3	26	3
4	26	9
1	27	1
2	27	5
3	27	5
4	27	6
1	28	6
2	28	8
3	28	5
4	28	2
1	29	10
2	29	5
3	29	6
4	29	10
1	30	9
2	30	3
3	30	10
4	30	8
1	31	9
2	31	4
3	31	1
4	31	3
1	32	5
2	32	2
3	32	10
4	32	7
1	33	1
2	33	1
3	33	10
4	33	1
1	34	9
2	34	5
3	34	8
4	34	6
1	35	3
2	35	2
3	35	7
4	35	6
1	36	2
2	36	9
3	36	1
4	36	6
1	37	5
2	37	2
3	37	9
4	37	5
1	38	7
2	38	1
3	38	9
4	38	7
1	39	5
2	39	8
3	39	9
4	39	6
1	40	5
2	40	7
3	40	2
4	40	1
1	41	10
2	41	8
3	41	3
4	41	2
1	42	7
2	42	9
3	42	6
4	42	10
1	43	3
2	43	5
3	43	10
4	43	4
1	44	7
2	44	6
3	44	1
4	44	2
1	45	3
2	45	10
3	45	7
4	45	10
1	46	7
2	46	1
3	46	6
4	46	1
1	47	1
2	47	10
3	47	7
4	47	8
1	48	10
2	48	6
3	48	2
4	48	4
1	49	6
2	49	7
3	49	3
4	49	1
1	50	9
2	50	10
3	50	7
4	50	5
1	51	9
2	51	9
3	51	8
4	51	4
1	52	7
2	52	1
3	52	6
4	52	8
1	53	10
2	53	2
3	53	5
4	53	3
1	54	5
2	54	4
3	54	8
4	54	7
1	55	8
2	55	2
3	55	7
4	55	6
1	56	10
2	56	7
3	56	1
4	56	7
1	57	4
2	57	4
3	57	4
4	57	8
1	58	7
2	58	1
3	58	7
4	58	3
1	59	6
2	59	1
3	59	1
4	59	4
1	60	10
2	60	9
3	60	5
4	60	8
1	61	7
2	61	3
3	61	4
4	61	3
1	62	2
2	62	10
3	62	4
4	62	3
1	63	5
2	63	10
3	63	7
4	63	3
1	64	10
2	64	6
3	64	5
4	64	2
1	65	2
2	65	9
3	65	3
4	65	9
1	66	6
2	66	10
3	66	9
4	66	1
1	67	7
2	67	3
3	67	8
4	67	2
1	68	1
2	68	10
3	68	1
4	68	5
1	69	8
2	69	3
3	69	5
4	69	10
1	70	5
2	70	8
3	70	4
4	70	1
1	71	5
2	71	1
3	71	9
4	71	6
1	72	3
2	72	10
3	72	3
4	72	6
1	73	5
2	73	6
3	73	9
4	73	5
1	74	8
2	74	7
3	74	10
4	74	8
1	75	5
2	75	7
3	75	4
4	75	6
1	76	5
2	76	6
3	76	7
4	76	2
1	77	10
2	77	5
3	77	5
4	77	4
1	78	5
2	78	10
3	78	5
4	78	9
1	79	6
2	79	1
3	79	6
4	79	4
1	80	6
2	80	2
3	80	3
4	80	2
1	81	5
2	81	3
3	81	9
4	81	2
1	82	1
2	82	10
3	82	7
4	82	9
1	83	8
2	83	2
3	83	5
4	83	2
1	84	9
2	84	8
3	84	2
4	84	7
1	85	9
2	85	9
3	85	10
4	85	3
1	86	10
2	86	2
3	86	4
4	86	4
1	87	3
2	87	3
3	87	8
4	87	1
1	88	2
2	88	5
3	88	10
4	88	7
1	89	3
2	89	1
3	89	9
4	89	3
1	90	9
2	90	2
3	90	2
4	90	7
1	91	4
2	91	6
3	91	8
4	91	8
1	92	0
2	92	0
3	92	0
4	92	0
