1	1	0
2	1	0
3	1	0
4	1	0
1	2	6
2	2	10
3	2	4
4	2	5
1	3	10
2	3	8
3	3	5
4	3	1
1	4	1
2	4	8
3	4	9
4	4	7
1	5	9
2	5	8
3	5	4
4	5	10
1	6	5
2	6	3
3	6	6
4	6	2
1	7	7
2	7	6
3	7	5
4	7	6
1	8	8
2	8	10
3	8	9
4	8	5
1	9	4
2	9	1
3	9	2
4	9	7
1	10	3
2	10	3
3	10	1
4	10	9
1	11	7
2	11	6
3	11	4
4	11	8
1	12	6
2	12	4
3	12	4
4	12	7
1	13	6
2	13	8
3	13	1
4	13	7
1	14	1
2	14	3
3	14	5
4	14	6
1	15	3
2	15	9
3	15	3
4	15	4
1	16	10
2	16	9
3	16	1
4	16	5
1	17	7
2	17	6
3	17	9
4	17	2
1	18	1
2	18	5
3	18	5
4	18	3
1	19	9
2	19	1
3	19	6
4	19	9
1	20	8
2	20	3
3	20	8
4	20	7
1	21	6
2	21	9
3	21	9
4	21	10
1	22	4
2	22	7
3	22	9
4	22	8
1	23	4
2	23	8
3	23	5
4	23	5
1	24	1
2	24	2
3	24	3
4	24	5
1	25	8
2	25	1
3	25	8
4	25	7
1	26	9
2	26	8
3	26	6
4	26	3
1	27	5
2	27	9
3	27	3
4	27	5
1	28	9
2	28	6
3	28	3
4	28	5
1	29	3
2	29	4
3	29	3
4	29	6
1	30	1
2	30	6
3	30	8
4	30	8
1	31	10
2	31	4
3	31	3
4	31	1
1	32	6
2	32	6
3	32	1
4	32	1
1	33	9
2	33	6
3	33	9
4	33	2
1	34	8
2	34	1
3	34	6
4	34	5
1	35	8
2	35	7
3	35	7
4	35	3
1	36	10
2	36	5
3	36	3
4	36	3
1	37	4
2	37	5
3	37	3
4	37	5
1	38	9
2	38	2
3	38	9
4	38	8
1	39	5
2	39	4
3	39	6
4	39	1
1	40	4
2	40	1
3	40	3
4	40	4
1	41	10
2	41	3
3	41	1
4	41	7
1	42	4
2	42	4
3	42	5
4	42	3
1	43	9
2	43	3
3	43	6
4	43	10
1	44	5
2	44	10
3	44	7
4	44	3
1	45	8
2	45	8
3	45	5
4	45	8
1	46	2
2	46	1
3	46	2
4	46	1
1	47	2
2	47	7
3	47	4
4	47	9
1	48	5
2	48	1
3	48	10
4	48	5
1	49	4
2	49	8
3	49	4
4	49	10
1	50	3
2	50	1
3	50	4
4	50	3
1	51	4
2	51	7
3	51	5
4	51	7
1	52	10
2	52	3
3	52	8
4	52	4
1	53	3
2	53	5
3	53	7
4	53	6
1	54	6
2	54	6
3	54	5
4	54	8
1	55	2
2	55	8
3	55	1
4	55	7
1	56	2
2	56	2
3	56	2
4	56	3
1	57	3
2	57	9
3	57	3
4	57	3
1	58	1
2	58	5
3	58	10
4	58	4
1	59	8
2	59	3
3	59	8
4	59	1
1	60	3
2	60	8
3	60	3
4	60	1
1	61	9
2	61	2
3	61	9
4	61	6
1	62	7
2	62	8
3	62	8
4	62	3
1	63	1
2	63	3
3	63	7
4	63	7
1	64	10
2	64	3
3	64	1
4	64	4
1	65	9
2	65	8
3	65	7
4	65	4
1	66	4
2	66	4
3	66	10
4	66	5
1	67	10
2	67	6
3	67	9
4	67	10
1	68	6
2	68	9
3	68	5
4	68	5
1	69	3
2	69	7
3	69	6
4	69	9
1	70	1
2	70	2
3	70	10
4	70	5
1	71	8
2	71	6
3	71	3
4	71	6
1	72	10
2	72	4
3	72	2
4	72	1
1	73	2
2	73	8
3	73	3
4	73	2
1	74	5
2	74	7
3	74	4
4	74	5
1	75	7
2	75	4
3	75	7
4	75	8
1	76	9
2	76	4
3	76	2
4	76	3
1	77	8
2	77	10
3	77	3
4	77	1
1	78	6
2	78	2
3	78	8
4	78	3
1	79	3
2	79	1
3	79	7
4	79	4
1	80	4
2	80	10
3	80	4
4	80	6
1	81	4
2	81	9
3	81	8
4	81	10
1	82	7
2	82	2
3	82	2
4	82	9
1	83	1
2	83	7
3	83	4
4	83	8
1	84	4
2	84	7
3	84	8
4	84	5
1	85	8
2	85	7
3	85	7
4	85	4
1	86	1
2	86	7
3	86	10
4	86	2
1	87	9
2	87	1
3	87	8
4	87	1
1	88	2
2	88	5
3	88	3
4	88	1
1	89	10
2	89	7
3	89	2
4	89	4
1	90	7
2	90	2
3	90	6
4	90	1
1	91	6
2	91	6
3	91	2
4	91	7
1	92	0
2	92	0
3	92	0
4	92	0
