77	77
68	68
68	68
91	91
73	73
66	66
72	71
75	75
85	85
80	80
65	65
82	82
78	78
78	78
54	54
64	64
53	53
66	66
65	65
69	69
60	60
69	69
105	105
81	81
83	83
57	57
59	59
55	54
67	67
69	69
84	84
60	60
58	58
65	65
75	75
71	71
67	67
65	65
75	75
77	77
76	72
106	96
81	75
72	63
108	94
74	71
75	66
78	72
83	82
82	79
60	60
67	67
72	72
67	67
78	78
55	53
61	61
72	72
64	64
74	74
77	77
85	85
62	62
63	63
71	71
65	65
89	89
66	66
44	44
82	82
64	64
61	61
79	79
64	64
83	83
56	56
62	62
66	66
58	58
97	97
87	82
82	77
101	91
87	79
86	77
111	100
110	100
96	89
100	91
94	85
85	85
62	62
72	72
80	80
79	79
67	67
69	69
65	65
73	73
73	73
71	71
61	61
76	76
69	69
65	65
70	70
70	70
69	69
62	62
58	58
59	59
58	58
75	75
69	69
63	63
54	54
71	71
60	60
59	59
79	79
112	104
107	101
88	82
103	97
98	91
94	90
87	80
120	112
102	95
117	112
61	59
65	65
62	61
65	65
59	59
65	65
69	69
88	88
61	61
72	68
84	84
89	89
72	72
75	75
70	70
76	76
64	64
79	79
72	72
61	61
64	64
64	64
53	53
60	60
66	66
66	66
82	82
68	68
54	54
68	68
86	86
69	69
89	89
71	71
59	59
69	69
83	83
85	81
76	76
72	72
81	81
69	69
77	77
71	71
80	80
61	61
93	93
78	78
69	69
97	97
62	62
83	83
83	83
67	67
73	73
69	69
60	60
87	87
69	69
78	78
60	60
78	78
69	69
86	86
71	71
97	97
74	74
65	65
74	74
70	70
103	91
108	103
87	81
95	88
89	81
84	77
103	95
110	101
89	78
80	77
64	64
83	83
70	70
73	70
76	76
79	79
69	69
59	59
65	65
70	70
75	75
69	69
78	78
83	83
72	72
81	81
60	60
72	72
64	64
68	68
65	65
55	55
67	67
78	78
76	76
75	75
68	68
81	81
80	80
66	66
114	103
98	90
113	103
108	97
98	86
112	102
90	83
99	89
100	89
108	98
80	80
66	65
76	72
67	65
61	61
74	73
72	72
89	89
65	63
85	85
96	96
74	74
76	76
60	60
78	78
64	64
83	83
88	88
76	76
57	57
92	92
64	64
72	72
84	84
71	71
89	89
75	75
62	62
74	74
74	74
103	96
133	122
121	114
134	126
111	102
154	143
123	114
103	96
113	104
120	111
70	70
70	66
82	80
76	76
76	72
68	68
86	83
63	63
98	98
86	82
65	65
74	74
66	66
68	68
72	72
72	72
76	76
75	75
86	86
56	56
69	69
114	114
85	85
56	56
77	77
93	93
76	76
76	76
74	74
77	77
105	105
100	100
79	79
81	81
108	108
75	73
78	78
79	79
108	108
84	84
72	72
68	68
61	61
83	83
80	80
81	81
85	85
63	63
77	77
92	92
78	78
77	77
89	89
72	72
76	76
79	79
73	73
78	78
76	76
71	71
61	61
75	75
81	81
85	85
57	57
76	76
71	71
69	69
86	86
77	77
97	89
95	82
139	134
101	96
98	91
102	89
110	101
93	88
96	89
96	94
73	73
76	72
77	77
58	58
103	103
86	86
74	74
71	70
66	66
66	64
80	80
84	84
83	83
92	92
73	73
84	84
68	68
77	77
72	72
74	74
86	86
81	81
70	70
87	87
83	83
69	69
68	68
80	80
90	90
73	73
122	110
113	101
98	88
133	121
115	105
134	120
132	124
135	123
131	117
111	104
83	83
68	68
78	73
103	100
73	73
82	82
59	56
82	80
71	71
87	87
108	108
85	85
74	74
75	75
64	64
84	84
89	89
69	69
70	70
78	78
84	84
68	68
87	87
77	77
74	74
81	81
76	76
83	83
65	65
65	65
96	89
144	134
144	132
108	100
106	99
144	132
122	113
129	119
123	114
114	102
79	78
78	78
79	79
74	71
91	87
90	87
78	75
75	73
69	65
88	84
75	75
66	66
69	69
76	76
87	87
76	76
68	68
71	71
76	76
66	66
71	71
87	87
84	84
62	62
101	101
66	66
77	77
88	88
82	82
70	70
