1	1	0
2	1	0
3	1	0
4	1	0
1	2	3
2	2	4
3	2	1
4	2	6
1	3	4
2	3	4
3	3	6
4	3	10
1	4	1
2	4	8
3	4	6
4	4	5
1	5	10
2	5	6
3	5	3
4	5	2
1	6	1
2	6	3
3	6	3
4	6	8
1	7	6
2	7	9
3	7	10
4	7	2
1	8	5
2	8	3
3	8	3
4	8	10
1	9	1
2	9	5
3	9	7
4	9	2
1	10	10
2	10	8
3	10	6
4	10	5
1	11	7
2	11	9
3	11	8
4	11	1
1	12	9
2	12	7
3	12	1
4	12	4
1	13	9
2	13	5
3	13	8
4	13	4
1	14	3
2	14	7
3	14	2
4	14	3
1	15	7
2	15	6
3	15	2
4	15	3
1	16	10
2	16	7
3	16	10
4	16	6
1	17	1
2	17	4
3	17	2
4	17	1
1	18	4
2	18	5
3	18	1
4	18	3
1	19	3
2	19	7
3	19	10
4	19	7
1	20	4
2	20	4
3	20	5
4	20	8
1	21	8
2	21	3
3	21	1
4	21	1
1	22	2
2	22	6
3	22	5
4	22	4
1	23	2
2	23	7
3	23	3
4	23	4
1	24	8
2	24	5
3	24	7
4	24	2
1	25	6
2	25	10
3	25	8
4	25	3
1	26	10
2	26	2
3	26	6
4	26	1
1	27	3
2	27	9
3	27	6
4	27	3
1	28	2
2	28	8
3	28	1
4	28	2
1	29	10
2	29	1
3	29	1
4	29	10
1	30	8
2	30	8
3	30	10
4	30	1
1	31	8
2	31	5
3	31	2
4	31	9
1	32	9
2	32	6
3	32	7
4	32	1
1	33	10
2	33	1
3	33	10
4	33	4
1	34	7
2	34	5
3	34	3
4	34	5
1	35	8
2	35	10
3	35	10
4	35	1
1	36	8
2	36	5
3	36	4
4	36	6
1	37	7
2	37	10
3	37	7
4	37	3
1	38	5
2	38	7
3	38	10
4	38	7
1	39	5
2	39	5
3	39	9
4	39	2
1	40	9
2	40	3
3	40	3
4	40	10
1	41	1
2	41	10
3	41	6
4	41	6
1	42	9
2	42	10
3	42	8
4	42	1
1	43	10
2	43	2
3	43	7
4	43	3
1	44	9
2	44	9
3	44	9
4	44	6
1	45	4
2	45	5
3	45	7
4	45	2
1	46	5
2	46	10
3	46	9
4	46	7
1	47	3
2	47	3
3	47	4
4	47	2
1	48	8
2	48	1
3	48	9
4	48	2
1	49	9
2	49	2
3	49	1
4	49	5
1	50	9
2	50	8
3	50	7
4	50	9
1	51	10
2	51	9
3	51	9
4	51	1
1	52	9
2	52	2
3	52	1
4	52	8
1	53	3
2	53	1
3	53	1
4	53	6
1	54	8
2	54	8
3	54	9
4	54	10
1	55	3
2	55	10
3	55	6
4	55	4
1	56	7
2	56	10
3	56	9
4	56	10
1	57	7
2	57	8
3	57	2
4	57	8
1	58	5
2	58	4
3	58	7
4	58	5
1	59	10
2	59	1
3	59	2
4	59	1
1	60	2
2	60	2
3	60	5
4	60	1
1	61	5
2	61	7
3	61	3
4	61	2
1	62	0
2	62	0
3	62	0
4	62	0
