11	43
12	47
13	47
14	62
15	39
16	48
17	60
18	53
19	49
110	45
21	38
22	51
23	43
24	43
25	51
26	47
27	47
28	54
29	54
210	43
31	72
32	40
33	57
34	98
35	53
36	54
37	48
38	54
39	65
310	59
41	49
42	60
43	47
44	57
45	59
46	45
47	56
48	55
49	38
410	48
51	53
52	82
53	76
54	63
55	76
56	64
57	76
58	67
59	49
510	70
61	59
62	51
63	48
64	42
65	67
66	37
67	46
68	39
69	51
610	61
71	55
72	42
73	42
74	44
75	44
76	35
77	50
78	44
79	60
710	49
81	44
82	51
83	53
84	48
85	58
86	47
87	41
88	51
89	39
810	67
91	83
92	92
93	68
94	71
95	70
96	59
97	63
98	91
99	63
910	88
101	42
102	56
103	62
104	58
105	41
106	44
107	49
108	54
109	49
1010	41
111	54
112	56
113	81
114	63
115	49
116	44
117	36
118	62
119	67
1110	38
121	47
122	46
123	37
124	63
125	47
126	53
127	55
128	35
129	52
1210	57
131	58
132	62
133	76
134	72
135	67
136	64
137	77
138	106
139	71
1310	64
141	50
142	53
143	58
144	50
145	52
146	35
147	50
148	54
149	46
1410	61
151	46
152	47
153	48
154	48
155	58
156	67
157	47
158	50
159	54
1510	65
161	51
162	48
163	36
164	47
165	51
166	51
167	34
168	44
169	44
1610	51
171	64
172	68
173	60
174	49
175	47
176	63
177	57
178	61
179	48
1710	66
181	53
182	55
183	56
184	70
185	52
186	62
187	48
188	52
189	47
1810	49
191	40
192	58
193	83
194	39
195	48
196	49
197	57
198	55
199	38
1910	47
201	57
202	70
203	49
204	43
205	61
206	51
207	42
208	51
209	41
2010	37
211	84
212	59
213	76
214	70
215	55
216	76
217	65
218	62
219	69
2110	69
221	42
222	45
223	63
224	42
225	52
226	52
227	60
228	55
229	76
2210	55
231	63
232	53
233	46
234	65
235	52
236	48
237	60
238	48
239	63
2310	61
241	53
242	58
243	69
244	53
245	51
246	56
247	44
248	38
249	43
2410	53
251	93
252	75
253	76
254	81
255	72
256	58
257	95
258	69
259	84
2510	58
261	59
262	40
263	58
264	62
265	74
266	53
267	56
268	66
269	43
2610	49
271	43
272	58
273	60
274	64
275	49
276	59
277	49
278	66
279	55
2710	62
281	69
282	57
283	40
284	49
285	73
286	55
287	48
288	53
289	62
2810	59
291	85
292	90
293	78
294	103
295	98
296	92
297	73
298	80
299	97
2910	76
301	47
302	68
303	55
304	53
305	54
306	62
307	68
308	46
309	46
3010	53
311	43
312	63
313	58
314	50
315	52
316	53
317	61
318	58
319	50
3110	55
321	61
322	60
323	57
324	68
325	54
326	44
327	35
328	54
329	65
3210	51
331	65
332	60
333	55
334	77
335	53
336	59
337	58
338	61
339	65
3310	53
341	68
342	44
343	69
344	67
345	63
346	52
347	58
348	58
349	60
3410	47
351	57
352	53
353	60
354	50
355	60
356	58
357	61
358	63
359	59
3510	59
361	66
362	44
363	61
364	59
365	64
366	46
367	56
368	63
369	59
3610	59
371	79
372	69
373	81
374	83
375	80
376	73
377	92
378	72
379	57
3710	81
381	48
382	54
383	59
384	59
385	71
386	63
387	65
388	61
389	63
3810	60
391	55
392	54
393	54
394	53
395	55
396	69
397	56
398	67
399	64
3910	60
401	51
402	56
403	57
404	57
405	65
406	60
407	46
408	57
409	64
4010	51
411	86
412	89
413	85
414	78
415	99
416	103
417	92
418	88
419	92
4110	99
421	58
422	50
423	60
424	49
425	52
426	66
427	66
428	82
429	60
4210	75
431	55
432	43
433	57
434	67
435	64
436	58
437	52
438	62
439	57
4310	60
441	50
442	54
443	51
444	57
445	55
446	56
447	42
448	49
449	64
4410	63
451	82
452	125
453	92
454	84
455	86
456	129
457	101
458	94
459	82
4510	90
461	59
462	67
463	65
464	64
465	57
466	59
467	59
468	58
469	49
4610	55
471	58
472	59
473	55
474	49
475	47
476	53
477	66
478	48
479	65
4710	60
481	63
482	54
483	50
484	57
485	58
486	58
487	55
488	44
489	59
4810	54
