1	1	0
2	1	0
3	1	0
4	1	0
1	2	1
2	2	3
3	2	6
4	2	1
1	3	3
2	3	10
3	3	9
4	3	4
1	4	10
2	4	10
3	4	7
4	4	3
1	5	8
2	5	6
3	5	4
4	5	10
1	6	2
2	6	1
3	6	5
4	6	2
1	7	10
2	7	6
3	7	3
4	7	6
1	8	4
2	8	9
3	8	7
4	8	7
1	9	8
2	9	10
3	9	7
4	9	8
1	10	7
2	10	1
3	10	8
4	10	7
1	11	3
2	11	4
3	11	1
4	11	7
1	12	7
2	12	3
3	12	1
4	12	6
1	13	8
2	13	9
3	13	6
4	13	3
1	14	3
2	14	7
3	14	6
4	14	2
1	15	2
2	15	3
3	15	5
4	15	6
1	16	7
2	16	3
3	16	10
4	16	3
1	17	4
2	17	6
3	17	9
4	17	9
1	18	4
2	18	10
3	18	3
4	18	6
1	19	2
2	19	3
3	19	4
4	19	3
1	20	1
2	20	4
3	20	5
4	20	8
1	21	1
2	21	6
3	21	10
4	21	6
1	22	4
2	22	9
3	22	7
4	22	7
1	23	1
2	23	1
3	23	4
4	23	3
1	24	10
2	24	5
3	24	1
4	24	7
1	25	8
2	25	7
3	25	4
4	25	10
1	26	9
2	26	2
3	26	1
4	26	2
1	27	6
2	27	10
3	27	7
4	27	5
1	28	3
2	28	4
3	28	3
4	28	7
1	29	4
2	29	6
3	29	4
4	29	10
1	30	3
2	30	6
3	30	7
4	30	7
1	31	7
2	31	8
3	31	1
4	31	7
1	32	0
2	32	0
3	32	0
4	32	0
